timestamp,950.000000 MHz (dBm),955.000000 MHz (dBm)
14:40:47,-87.135,-95.363
14:40:57,-86.971,-95.533
14:41:07,-86.912,-95.364
14:41:17,-87.145,-95.507
14:41:27,-87.127,-95.470
14:41:37,-87.140,-95.426
