#SESSION#,17:20:07,950.000000 MHz (dBm),952.000000 MHz (dBm)
17:20:07,-87.220,-95.851
17:20:17,-87.369,-95.893
17:20:27,-87.423,-95.909
17:20:37,-87.361,-95.958
#SESSION#,17:20:57,950.000000 MHz (dBm),952.000000 MHz (dBm)
17:20:57,-87.397,-95.976
17:21:07,-87.381,-95.962
17:21:17,-87.433,-95.931
17:21:27,-87.632,-95.961
17:21:37,-88.006,-95.911
17:21:47,-88.349,-95.908
17:21:57,-88.664,-95.900
17:22:07,-88.956,-96.141
17:22:17,-89.230,-96.415
17:22:27,-89.485,-96.671
17:22:37,-89.723,-96.909
17:22:47,-89.835,-97.093
17:22:57,-89.931,-97.226
17:23:07,-90.043,-97.346
17:23:17,-90.129,-97.446
17:23:27,-90.215,-97.566
17:23:37,-90.282,-97.679
#SESSION#,17:23:47,950.000000 MHz (dBm),952.000000 MHz (dBm)
17:23:47,-90.354,-97.763
17:23:57,-90.428,-97.814
17:24:07,-90.497,-97.752
17:24:17,-90.551,-97.667
17:24:27,-90.604,-97.624
17:24:37,-90.662,-97.544
17:24:47,-90.715,-97.471
17:24:57,-90.746,-97.410
17:25:07,-90.793,-97.380
17:25:17,-90.835,-97.327
17:25:27,-90.723,-97.279
17:25:37,-90.590,-97.246
17:25:47,-90.490,-97.215
17:25:57,-90.386,-97.211
17:26:07,-90.279,-97.166
17:26:17,-90.179,-97.132
17:26:27,-90.079,-97.105
17:26:37,-89.995,-97.073
17:26:47,-89.901,-97.042
17:26:57,-89.826,-97.017
17:27:07,-89.748,-96.987
17:27:17,-89.693,-96.973
17:27:28,-89.625,-96.951
17:27:38,-89.573,-96.921
17:27:48,-89.531,-96.910
17:27:58,-89.588,-96.895
17:28:08,-89.670,-96.874
17:28:18,-89.751,-96.856
17:28:28,-89.830,-96.847
17:28:38,-89.897,-96.829
17:28:48,-89.934,-96.817
17:28:58,-89.963,-96.807
17:29:08,-89.998,-96.792
17:29:18,-90.065,-96.791
17:29:28,-90.136,-96.862
17:29:38,-90.205,-96.931
17:29:48,-90.252,-96.980
17:29:58,-90.287,-97.025
#SESSION#,18:14:33,950.000000 MHz (dBm),952.000000 MHz (dBm)
18:14:33,-88.481,-96.972
18:14:43,-88.125,-96.688
18:14:53,-88.020,-96.557
18:15:03,-87.899,-96.543
18:15:13,-87.841,-96.540
18:15:23,-87.774,-96.370
18:15:33,-87.769,-96.278
18:15:43,-87.746,-96.237
18:15:53,-87.697,-96.196
18:16:04,-87.672,-96.192
18:16:14,-87.619,-96.173
18:16:24,-87.635,-96.172
18:16:34,-87.603,-96.189
18:16:44,-87.619,-96.183
18:16:54,-87.602,-96.189
18:17:04,-87.605,-96.154
18:17:14,-87.578,-96.139
18:17:24,-87.581,-96.138
18:17:34,-87.565,-96.114
18:17:44,-87.571,-96.116
18:17:54,-87.532,-96.109
18:18:04,-87.540,-96.079
18:18:14,-87.532,-96.087
18:18:24,-87.524,-96.076
18:18:34,-87.518,-96.078
18:18:44,-87.504,-96.070
18:18:54,-87.506,-96.058
18:19:04,-87.479,-96.051
18:19:14,-87.491,-96.053
18:19:24,-87.504,-96.052
18:19:34,-87.503,-96.053
18:19:44,-87.512,-96.054
18:19:54,-87.516,-96.053
18:20:04,-87.516,-96.054
18:20:14,-87.529,-96.034
18:20:24,-87.519,-96.034
18:20:34,-87.523,-96.033
18:20:44,-87.521,-96.028
18:20:54,-87.529,-96.033
18:21:04,-87.536,-96.031
18:21:14,-87.532,-96.041
18:21:25,-87.532,-96.034
18:21:35,-87.521,-96.040
18:21:45,-87.522,-96.040
18:21:55,-87.528,-96.040
18:22:05,-87.542,-96.044
18:22:15,-87.543,-96.049
18:22:25,-87.548,-96.048
18:22:35,-87.546,-96.053
