#SESSION#,10:40:05,950.000000 MHz (dBm),953.000000 MHz (dBm)
10:40:05,-87.481,-100.465
10:40:10,-87.588,-99.660
10:40:15,-87.478,-99.001
10:40:20,-87.553,-98.582
10:40:25,-87.552,-98.326
10:40:30,-87.560,-98.091
10:40:35,-87.556,-97.988
10:40:40,-87.575,-97.857
10:40:45,-87.562,-97.776
10:40:50,-87.577,-97.649
10:40:55,-87.572,-97.554
10:41:00,-87.597,-97.467
10:41:05,-87.610,-97.385
10:41:10,-87.589,-97.363
10:41:15,-87.616,-97.332
10:41:20,-87.616,-97.315
10:41:25,-87.631,-97.264
10:41:30,-87.661,-97.184
10:41:35,-87.679,-97.174
10:41:40,-87.653,-97.184
10:41:45,-87.666,-97.173
10:41:50,-87.648,-97.158
10:41:55,-87.649,-97.180
10:42:00,-87.660,-97.159
10:42:05,-87.661,-97.127
10:42:10,-87.684,-97.116
10:42:15,-87.687,-97.108
10:42:20,-87.712,-97.107
10:42:25,-87.692,-97.103
10:42:30,-87.699,-97.064
10:42:35,-87.709,-97.033
10:42:40,-87.714,-97.020
10:42:45,-87.731,-96.994
10:42:50,-87.730,-96.972
10:42:55,-87.739,-96.973
10:43:00,-87.746,-96.981
10:43:05,-87.741,-96.975
10:43:11,-87.757,-96.981
10:43:16,-87.762,-96.976
10:43:21,-87.760,-96.973
10:43:26,-87.766,-96.969
10:43:31,-87.764,-96.966
10:43:36,-87.772,-96.965
10:43:41,-87.776,-96.968
10:43:46,-87.780,-96.964
10:43:51,-87.793,-96.950
10:43:56,-87.794,-96.947
10:44:01,-87.801,-96.939
10:44:06,-87.815,-96.933
10:44:11,-87.817,-96.938
10:44:16,-87.814,-96.943
10:44:21,-87.810,-96.939
10:44:26,-87.808,-96.938
10:44:31,-87.802,-96.931
10:44:36,-87.805,-96.931
10:44:41,-87.808,-96.936
10:44:46,-87.812,-96.937
10:44:51,-87.807,-96.924
10:44:56,-87.803,-96.930
10:45:01,-87.790,-96.921
10:45:06,-87.789,-96.919
10:45:11,-87.802,-96.918
10:45:16,-87.797,-96.920
10:45:21,-87.804,-96.913
10:45:26,-87.813,-96.908
10:45:31,-87.824,-96.913
10:45:36,-87.817,-96.912
10:45:41,-87.815,-96.920
10:45:46,-87.814,-96.912
10:45:51,-87.812,-96.902
10:45:56,-87.814,-96.889
10:46:01,-87.821,-96.889
10:46:06,-87.827,-96.885
10:46:11,-87.826,-96.891
10:46:16,-87.828,-96.896
10:46:21,-87.832,-96.892
