#SESSION#,11:45:04,1000.000000 MHz (dBm)
11:45:04,-88.692
11:45:14,-88.835
11:45:24,-88.903
11:45:34,-88.911
11:45:44,-88.898
#SESSION#,15:03:37,1000.000000 MHz (dBm),1002.000000 MHz (dBm)
15:03:37,-88.889,-97.507
15:03:47,-88.890,-97.544
15:03:57,-88.990,-97.575
15:04:07,-89.023,-97.553
15:04:17,-89.030,-97.592
15:04:28,-88.996,-97.588
15:04:38,-88.980,-97.556
15:04:48,-89.011,-97.534
15:04:58,-89.001,-97.562
15:05:08,-89.019,-97.539
15:05:18,-89.036,-97.551
15:05:28,-88.995,-97.570
15:05:38,-89.021,-97.550
15:05:48,-89.010,-97.582
15:05:58,-89.013,-97.611
15:06:08,-89.017,-97.615
15:06:18,-89.030,-97.613
15:06:28,-89.041,-97.608
15:06:38,-89.030,-97.612
15:06:48,-89.021,-97.619
15:06:58,-89.017,-97.603
15:07:08,-89.057,-97.609
15:07:18,-89.050,-97.604
15:07:28,-89.039,-97.601
15:07:38,-89.024,-97.585
15:07:48,-89.025,-97.586
15:07:58,-89.026,-97.593
15:08:08,-89.031,-97.594
15:08:18,-89.021,-97.605
15:08:28,-89.022,-97.597
15:08:38,-89.040,-97.593
15:08:48,-89.036,-97.586
15:08:58,-89.039,-97.587
15:09:08,-89.038,-97.593
15:09:18,-89.047,-97.597
15:09:28,-89.041,-97.604
15:09:38,-89.047,-97.614
15:09:49,-89.058,-97.618
15:09:59,-89.048,-97.624
15:10:09,-89.045,-97.621
15:10:19,-89.048,-97.624
15:10:29,-89.049,-97.629
15:10:39,-89.046,-97.630
15:10:49,-89.045,-97.632
15:10:59,-89.035,-97.629
15:11:09,-89.025,-97.633
15:11:19,-89.030,-97.628
15:11:29,-89.030,-97.630
15:11:39,-89.025,-97.630
15:11:49,-89.025,-97.632
15:11:59,-89.020,-97.643
15:12:09,-89.015,-97.644
15:12:19,-89.009,-97.650
15:12:29,-89.019,-97.654
15:12:39,-89.026,-97.650
15:12:49,-89.023,-97.656
15:12:59,-89.032,-97.655
15:13:09,-89.032,-97.658
15:13:19,-89.031,-97.667
15:13:29,-89.032,-97.667
15:13:39,-89.034,-97.666
15:13:49,-89.029,-97.656
15:13:59,-89.029,-97.663
15:14:09,-89.039,-97.668
15:14:19,-89.045,-97.671
15:14:29,-89.051,-97.672
15:14:39,-89.054,-97.673
15:14:49,-89.055,-97.677
15:14:59,-89.057,-97.676
15:15:09,-89.066,-97.678
15:15:20,-89.063,-97.673
15:15:30,-89.064,-97.676
15:15:40,-89.063,-97.677
15:15:50,-89.069,-97.677
15:16:00,-89.075,-97.677
15:16:10,-89.077,-97.678
15:16:20,-89.076,-97.678
15:16:30,-89.080,-97.675
15:16:40,-89.085,-97.672
15:16:50,-89.088,-97.672
15:17:00,-89.091,-97.673
15:17:10,-89.092,-97.674
15:17:20,-89.089,-97.673
15:17:30,-89.093,-97.673
15:17:40,-89.100,-97.668
15:17:50,-89.098,-97.671
15:18:00,-89.098,-97.674
15:18:10,-89.097,-97.673
15:18:20,-89.093,-97.672
15:18:30,-89.090,-97.672
15:18:40,-89.097,-97.675
15:18:50,-89.099,-97.672
15:19:00,-89.101,-97.673
15:19:10,-89.098,-97.667
15:19:20,-89.105,-97.663
15:19:30,-89.102,-97.665
15:19:40,-89.102,-97.664
15:19:50,-89.101,-97.668
15:20:00,-89.100,-97.670
15:20:10,-89.101,-97.674
15:20:20,-89.102,-97.671
15:20:30,-89.100,-97.671
15:20:40,-89.101,-97.673
15:20:51,-89.103,-97.674
15:21:01,-89.101,-97.673
15:21:11,-89.091,-97.674
15:21:21,-89.086,-97.672
15:21:31,-89.088,-97.673
15:21:41,-89.086,-97.674
15:21:51,-89.090,-97.671
15:22:01,-89.090,-97.673
15:22:11,-89.088,-97.671
15:22:21,-89.088,-97.672
15:22:31,-89.092,-97.672
15:22:41,-89.094,-97.669
15:22:51,-89.094,-97.667
15:23:01,-89.095,-97.670
15:23:11,-89.096,-97.673
15:23:21,-89.092,-97.676
15:23:31,-89.093,-97.674
15:23:41,-89.089,-97.671
15:23:51,-89.088,-97.674
15:24:01,-89.088,-97.673
15:24:11,-89.091,-97.670
15:24:21,-89.087,-97.670
15:24:31,-89.090,-97.670
15:24:41,-89.091,-97.670
15:24:51,-89.089,-97.675
15:25:01,-89.088,-97.672
15:25:11,-89.091,-97.673
15:25:21,-89.095,-97.671
15:25:31,-89.097,-97.670
15:25:41,-89.100,-97.669
15:25:51,-89.102,-97.668
15:26:01,-89.102,-97.665
15:26:11,-89.099,-97.667
15:26:21,-89.102,-97.665
15:26:31,-89.103,-97.665
15:26:41,-89.104,-97.666
15:26:51,-89.103,-97.666
15:27:01,-89.105,-97.665
15:27:12,-89.108,-97.666
15:27:22,-89.103,-97.666
15:27:32,-89.105,-97.669
15:27:42,-89.101,-97.671
